frame_id,dx,dy,dz,angle,x,y,z,qx,qy,qz,qw
1,-0.10193240293764066,-0.0040705785456472965,0.007164218722231386,-0.039912890003222866,-0.5972329620852745,0.5401718309593125,1.230002654389512,-0.039912890003222866,0.0,0.0,-0.09961672725711725,0.9950258829048524
2,-0.10064413431254693,-0.0040705785456472965,0.007164218722231608,-0.04042323154090837,-0.4953005591476339,0.5442424095049598,1.2228384356672806,-0.04042323154090837,0.0,0.0,-0.10088615343230124,0.9948979767019501
3,-0.09871173137490619,-0.0040705785456472965,0.007164218722231386,-0.041213678564387846,-0.39465642483508695,0.5455992690201756,1.215674216945049,-0.041213678564387846,0.0,0.0,-0.1028519905314026,0.9946966713746097
4,-0.09613519412471877,-0.0040705785456472965,0.007164218722231608,-0.04231695302613142,-0.29594469346018076,0.542885549989744,1.2085099982228176,-0.04231695302613142,0.0,0.0,-0.10559515441184747,0.9944092031778156
5,-0.09304022164816517,-0.0040705785456472965,0.007164218722231608,-0.04372285717473349,-0.199809499335462,0.5347443928984494,1.201345779500586,-0.04372285717473349,0.0,0.0,-0.10908960503974216,0.9940319200469737
6,-0.08992961028996793,-0.0040705785456472965,0.007164218722231386,-0.045233176976181136,-0.10676927768729683,0.5200837215189958,1.1941815607783544,-0.045233176976181136,0.0,0.0,-0.11284208372598761,0.9936129347690564
7,-0.08692905913630808,-0.0040705785456472965,0.007164218722231608,-0.04679226126556318,-0.016839667397328895,0.4988705927757671,1.187017342056123,-0.04679226126556318,0.0,0.0,-0.11671403255495945,0.993165562534646
8,-0.08403856818718544,-0.0040705785456472965,0.007164218722231608,-0.04839920190115539,0.07008939173897918,0.47133684688106675,1.1798531233338914,-0.04839920190115539,0.0,0.0,-0.12070297524424906,0.9926886680964915
9,-0.08125813744260013,-0.0040705785456472965,0.007164218722231386,-0.05005257098052115,0.15412795992616463,0.43771432404719884,1.1726889046116598,-0.05005257098052115,0.0,0.0,-0.12480513431868065,0.9921812729777236
10,-0.07858776690255215,-0.0040705785456472965,0.007164218722231608,-0.051750345554828416,0.23538609736876476,0.39823486448646683,1.1655246858894284,-0.051750345554828416,0.0,0.0,-0.12901524782458015,0.99164260992999
11,-0.07602745656704119,-0.0040705785456472965,0.007164218722231386,-0.053489828464926795,0.3139738642713169,0.3531303084111745,1.1583604671671968,-0.053489828464926795,0.0,0.0,-0.13332637774660486,0.9910721855631757
12,-0.07357720643606752,-0.0040705785456472965,0.007164218722231608,-0.05526756675981958,0.3900013208383581,0.30263249603362535,1.1511962484449654,-0.05526756675981958,0.0,0.0,-0.1377297139464234,0.990469851078889
13,-0.07123701650963132,-0.0040705785456472965,0.007164218722231608,-0.05707926970696087,0.4635785272744256,0.24697326756612348,1.1440320297227338,-0.05707926970696087,0.0,0.0,-0.14221437877586768,0.9898358805728321
14,-0.06900688678773215,-0.0040705785456472965,0.007164218722231386,-0.05891972902742984,0.5348155437840569,0.18638446322097224,1.1368678110005022,-0.05891972902742984,0.0,0.0,-0.1467672390096477,0.9891710557600667
15,-0.06688681727037049,-0.0040705785456472965,0.007164218722231608,-0.060782744670518155,0.6038224305717891,0.12109792321047567,1.1297035922782708,-0.060782744670518155,0.0,0.0,-0.151372733345563,0.9884767552145539
16,-0.06487680795754569,-0.0040705785456472965,0.007164218722231386,-0.06266106015196606,0.6707092478421596,0.05134548774693717,1.1225393735560392,-0.06266106015196606,0.0,0.0,-0.15601272535402774,0.9877550453060763
17,-0.06297685884925841,-0.0040705785456472965,0.007164218722231608,-0.0645463121730559,0.7355860557997053,-0.022641002957339534,1.1153751548338078,-0.0645463121730559,0.0,0.0,-0.16066639330868243,0.9870087689889993
18,-0.06118696994550832,-0.0040705785456472965,0.007164218722231608,-0.0664289998520863,0.7985629146489637,-0.1006297086900505,1.1082109361115762,-0.0664289998520863,0.0,0.0,-0.16531016964295142,0.9862416274993764
19,-0.05950714124629575,-0.0040705785456472965,0.007164218722231386,-0.06829847935605869,0.859749884594472,-0.1823887892388923,1.1010467173893446,-0.06829847935605869,0.0,0.0,-0.16991774366378454,0.985458248932043
20,-0.05793737275162014,-0.0040705785456472965,0.007164218722231608,-0.07014298992434337,0.9192570258407677,-0.2676864043915609,1.0938824986671132,-0.07014298992434337,0.0,0.0,-0.17446014139485488,0.9846642367144687
21,-0.05647766446148195,-0.0040705785456472965,0.007164218722231608,-0.07194971712351318,0.9771943985923879,-0.35629071393575296,1.0867182799448816,-0.07194971712351318,0.0,0.0,-0.1789058957843936,0.9838661903193867
22,-0.055128016375880495,-0.0040705785456472965,0.007164218722231386,-0.07370489855932186,1.0336720630538698,-0.44796987765916463,1.07955406122265,-0.07370489855932186,0.0,0.0,-0.18322131877544195,0.9830716903391064
23,-0.05388842849481712,-0.0040705785456472965,0.007164218722231608,-0.07539397610748973,1.0888000794297503,-0.5424920553494922,1.0723898425004186,-0.07539397610748973,0.0,0.0,-0.18737088371923658,0.9822892404654916
24,-0.052758900818290266,-0.0040705785456472965,0.007164218722231386,-0.07700179695065998,1.1426885079245674,-0.6396254067944317,1.065225623778187,-0.07700179695065998,0.0,0.0,-0.1913177222193709,0.9815281601486489
25,-0.05173943334630127,-0.0040705785456472965,0.007164218722231608,-0.07851286331679201,1.1954474087428577,-0.7391380917816796,1.0580614050559556,-0.07851286331679201,0.0,0.0,-0.1950242337528471,0.9807984238614552
26,-0.050830026078849455,-0.0040705785456472965,0.007164218722231608,-0.07991162786719651,1.247186842089159,-0.8407982700989325,1.050897186333724,-0.07991162786719651,0.0,0.0,-0.19845279951384354,0.9801104460034686
27,-0.05003067901593394,-0.0040705785456472965,0.007164218722231386,-0.0811828283274867,1.2980168681680084,-0.9443741015338862,1.0437329676114924,-0.0811828283274867,0.0,0.0,-0.2015665842408458,0.9794748144375526
28,-0.04934139215755717,-0.0040705785456472965,0.007164218722231608,-0.08231185142875291,1.3480475471839424,-1.0496337458742377,1.036568748889261,-0.08231185142875291,0.0,0.0,-0.20433040187843454,0.9789019802146676
29,-0.04876216550371648,-0.0040705785456472965,0.007164218722231386,-0.08328511284590383,1.3973889393414995,-1.1563453629076828,1.0294045301670294,-0.08328511284590383,0.0,0.0,-0.20671161350775036,0.9784019157999551
30,-0.04829299905441342,-0.0040705785456472965,0.007164218722231608,-0.08409043695607554,1.446151104845216,-1.2642771124219172,1.022240311444798,-0.08409043695607554,0.0,0.0,-0.20868101986340176,0.9779837585301561
31,-0.047933892809648215,-0.0040705785456472965,0.007164218722231608,-0.08471741827482446,1.4944441038996295,-1.3731971542046382,1.0150760927225664,-0.08471741827482446,0.0,0.0,-0.21021370674710718,0.9776554595028052
32,-0.04768484676941909,-0.0040705785456472965,0.007164218722231386,-0.08515774569997286,1.5423779967092777,-1.482873648043542,1.0079118740003348,-0.08515774569997286,0.0,0.0,-0.21128980043902837,0.9774234600368642
33,-0.04754586093372826,-0.0040705785456472965,0.007164218722231608,-0.0854054714392615,1.5900628434786968,-1.5930747537263246,1.0007476552781034,-0.0854054714392615,0.0,0.0,-0.2118950922532938,0.9772924177946783
34,-0.04751693530257439,-0.0040705785456472965,0.007164218722231497,-0.08545720880086488,1.637608704412425,-1.7035686310406821,0.9935834365558718,-0.08545720880086488,0.0,0.0,-0.21202149680849822,0.9772650023873176
35,-0.04759806987595705,-0.0040705785456472965,0.007164218722231497,-0.08531224678163743,1.6851256397149994,-1.8141234397743105,0.9864192178336403,-0.08531224678163743,0.0,0.0,-0.21166731712290687,0.9773417758706474
36,-0.04778926465387823,-0.0040705785456472965,0.007164218722231608,-0.0849725743038195,1.7327237095909565,-1.9245073397149073,0.9792549991114088,-0.0849725743038195,0.0,0.0,-0.2108373006483732,0.9775211673694373
37,-0.04809051963633615,-0.0040705785456472965,0.007164218722231497,-0.08444281257340894,1.7805129742448347,-2.034488490650168,0.9720907803891772,-0.08444281257340894,0.0,0.0,-0.20954248285478003,0.9777995438120506
38,-0.048501834823330814,-0.0040705785456472965,0.007164218722231497,-0.08373005980856235,1.8286034938811708,-2.1438350523677894,0.9649265616669457,-0.08373005980856235,0.0,0.0,-0.20779982779658432,0.9781713712676884
39,-0.04902321021486289,-0.0040705785456472965,0.007164218722231608,-0.08284365793828581,1.8771053287045016,-2.252315184655467,0.9577623429447142,-0.08284365793828581,0.0,0.0,-0.20563168701963763,0.9786294545401021
40,-0.049654645810932596,-0.0040705785456472965,0.007164218722231386,-0.08179489528497087,1.9261285389193645,-2.3596970473008962,0.9505981242224826,-0.08179489528497087,0.0,0.0,-0.20306510810480044,0.9791652372661039
41,-0.05039614161153949,-0.0040705785456472965,0.007164218722231608,-0.08059666233620175,1.9757831847302971,-2.4657488000917773,0.9434339055002512,-0.08059666233620175,0.0,0.0,-0.20013103126456336,0.9797691413414603
42,-0.05124769761668313,-0.0040705785456472965,0.007164218722231497,-0.07926307927677842,2.0261793263418366,-2.5702386028158015,0.9362696867780196,-0.07926307927677842,0.0,0.0,-0.1968634162387656,0.9804309232917955
43,-0.05220931382636529,-0.0040705785456472965,0.007164218722231497,-0.07780911397817261,2.0774270239585197,-2.6729346152606674,0.9291054680557881,-0.07780911397817261,0.0,0.0,-0.19329834219939948,0.9811400261445682
44,-0.05328099024058375,-0.0040705785456472965,0.007164218722231608,-0.07625020779074078,2.129636337784885,-2.773604997214073,0.9219412493335566,-0.07625020779074078,0.0,0.0,-0.18947312076401535,0.981885908091131
45,-0.05446272685933895,-0.0040705785456472965,0.007164218722231497,-0.07460192404609294,2.182917328025469,-2.872017908463712,0.914777030611325,-0.07460192404609294,0.0,0.0,-0.1854254571132355,0.982658333223887
46,-0.05575452368263267,-0.0040705785456472965,0.007164218722231497,-0.07287963102001524,2.2373800548848077,-2.9679415087972836,0.9076128118890935,-0.07287963102001524,0.0,0.0,-0.18119268737143368,0.983447614285132
47,-0.05715638071046314,-0.0040705785456472965,0.007164218722231497,-0.0710982276131171,2.2931345785674404,-3.0611439580024786,0.900448593166862,-0.0710982276131171,0.0,0.0,-0.17681111266169341,0.9842448020890605
48,-0.05866829794283035,-0.0040705785456472965,0.007164218722231497,-0.06927191652655457,2.3502909592779035,-3.1513934158669996,0.8932843744446305,-0.06927191652655457,0.0,0.0,-0.17231544236230317,0.9850418205962038
49,-0.06029027537973519,-0.0040705785456472965,0.007164218722231608,-0.06741402652470893,2.408959257220734,-3.238458042178538,0.886120155722399,-0.06741402652470893,0.0,0.0,-0.16773835172053253,0.9858315501961169
50,-0.06202231302117678,-0.0040705785456472965,0.007164218722231497,-0.06553688267992251,2.469249532600469,-3.3221059967247935,0.8789559370001674,-0.06553688267992251,0.0,0.0,-0.16311015259371978,0.9866078644126315
51,-0.063864410867156,-0.0040705785456472965,0.007164218722231497,-0.06365172139227647,2.531271845621646,-3.4021054392934618,0.8717917182779359,-0.06365172139227647,0.0,0.0,-0.15845857097290075,0.9873656269514481
52,-0.06581656891767418,-0.0040705785456472965,0.007164218722231608,-0.06176864549704148,2.595136256488802,-3.4782245296722385,0.8646274995557044,-0.06176864549704148,0.0,0.0,-0.15380862120901817,0.9881006568370354
53,-0.06787878717272688,-0.0040705785456472965,0.007164218722231386,-0.059896613879258626,2.660952825406476,-3.550231427648818,0.8574632808334728,-0.059896613879258626,0.0,0.0,-0.14918256446976616,0.9888096694805447
54,-0.07005106563231811,-0.0040705785456472965,0.007164218722231608,-0.05804345963267142,2.728831612579203,-3.6178942930108997,0.8502990621112414,-0.05804345963267142,0.0,0.0,-0.14459993776546412,0.989490201062256
55,-0.07233340429644608,-0.0040705785456472965,0.007164218722231497,-0.056215930830095025,2.798882678211521,-3.680981285546178,0.8431348433890098,-0.056215930830095025,0.0,0.0,-0.14007763969100587,0.99014052278381
56,-0.07472580316511213,-0.0040705785456472965,0.007164218722231497,-0.054419748308425706,2.871216082507967,-3.7392605650423505,0.8359706246667783,-0.054419748308425706,0.0,0.0,-0.13563005960647825,0.9907595505122033
57,-0.07722826223831669,-0.0040705785456472965,0.007164218722231608,-0.05265967541376812,2.9459418856730792,-3.792500291287114,0.8288064059445468,-0.05265967541376812,0.0,0.0,-0.13126923809379237,0.9913467542339942
58,-0.07984078151605489,-0.0040705785456472965,0.007164218722231497,-0.050939595312580174,3.023170147911396,-3.840468624068162,0.8216421872223152,-0.050939595312580174,0.0,0.0,-0.12700504797350595,0.9919020706648654
59,-0.08256336099833295,-0.0040705785456472965,0.007164218722231497,-0.0492625921822995,3.103010929427451,-3.882933723173193,0.8144779685000837,-0.0492625921822995,0.0,0.0,-0.12284538677251274,0.9924258213834986
60,-0.08539600068514597,-0.0040705785456472965,0.007164218722231608,-0.04763103329588972,3.1855742904257838,-3.919663748389902,0.8073137497778522,-0.04763103329588972,0.0,0.0,-0.11879637316460484,0.9929186380177059
61,-0.08833870057649928,-0.0040705785456472965,0.007164218722231386,-0.046046649671543836,3.2709702911109297,-3.9504268595059875,0.8001495310556206,-0.046046649671543836,0.0,0.0,-0.11486254146405896,0.9933813953202553
62,-0.09139146067238935,-0.0040705785456472965,0.007164218722231608,-0.0445106135484617,3.359308991687429,-3.974991216309144,0.7929853123333892,-0.0445106135484617,0.0,0.0,-0.11104702967407469,0.993815152430554
63,-0.09454086334142398,-0.0040705785456472965,0.007164218722231497,-0.04302971001533546,3.4507004523598184,-3.993124978587068,0.7858210936111576,-0.04302971001533546,0.0,0.0,-0.10736691610869772,0.9942194653723633
64,-0.09743772385570804,-0.0040705785456472965,0.007164218722231497,-0.04175192933702474,3.5452413157012423,-4.004624570171878,0.7786568748889261,-0.04175192933702474,0.0,0.0,-0.10419038763958825,0.9945573704535663
65,-0.09970870496729933,-0.0040705785456472965,0.007164218722231608,-0.04080204819456065,3.6426790395569504,-4.0100219674216,0.7714926561666946,-0.04080204819456065,0.0,0.0,-0.10182831785532806,0.9948019871727007
66,-0.10133555176634079,-0.0040705785456472965,0.007164218722231386,-0.04014771913829314,3.7423877445242497,-4.010635576150645,0.764328437444463,-0.04014771913829314,0.0,0.0,-0.1002008627255228,0.9949672291633835
67,-0.10231826425283819,-0.0040705785456472965,0.007164218722231608,-0.03976252993093013,3.8437232962905905,-4.007822255874229,0.7571642187222316,-0.03976252993093013,0.0,0.0,-0.09924268981874011,0.9950632585507021
