frame_id,dx,dy,dz,angle,x,y,z,qx,qy,qz,qw
1,-0.10002676544496225,-0.000556498587515053,-0.0007145400637336152,-0.005563439380176374,-1.0842618010875706,0.5005878621727224,0.7064130561122481,-0.005563439380176374,0.0,0.0,-0.013908150020444461,0.9999032770038354
2,-0.10000892181498744,-0.000556498587515053,-0.0007145400637337262,-0.005564431990664676,-0.9842350356426084,0.5011443607602375,0.7071275961759818,-0.005564431990664676,0.0,0.0,-0.01391063130660174,0.9999032424873178
3,-0.09998215637002517,-0.000556498587515053,-0.0007145400637336152,-0.00556592157068663,-0.884226113827621,0.5013298602894093,0.7078421362397155,-0.00556592157068663,0.0,0.0,-0.013914354896240017,0.9999031906778884
4,-0.09994646911007521,-0.000556498587515053,-0.0007145400637336152,-0.005567908918385815,-0.7842439574575958,0.5009588612310659,0.7085566763034491,-0.005567908918385815,0.0,0.0,-0.013919322784331764,0.9999031215338942
5,-0.09990363250211798,-0.000556498587515053,-0.0007145400637336152,-0.005570296273008418,-0.6842974883475206,0.4998458640560357,0.7092712163671827,-0.005570296273008418,0.0,0.0,-0.013925290592432187,0.9999030384401861
6,-0.0998607364140725,-0.000556498587515053,-0.0007145400637336152,-0.005572688994934226,-0.5843938558454026,0.4978422218027806,0.7099857564309163,-0.005572688994934226,0.0,0.0,-0.013931271816992408,0.9999029551239266
7,-0.09981955331291875,-0.000556498587515053,-0.0007145400637337262,-0.005574988102199707,-0.4845331194313301,0.49494669778029715,0.7107002964946499,-0.005574988102199707,0.0,0.0,-0.013937019027134508,0.9999028750336891
8,-0.099780083198657,-0.000556498587515053,-0.0007145400637336152,-0.005577193360486304,-0.38471356611841134,0.49119490786521536,0.7114148365583837,-0.005577193360486304,0.0,0.0,-0.013942531637175076,0.9999027981816765
9,-0.09974232607128705,-0.000556498587515053,-0.0007145400637336152,-0.005579304544766899,-0.28493348291975434,0.4866224679341653,0.7121293766221173,-0.005579304544766899,0.0,0.0,-0.013947809084654962,0.9999027245796153
10,-0.09970628193080897,-0.000556498587515053,-0.0007145400637336152,-0.005581321439362822,-0.1851911568484673,0.48126499386377714,0.7128439166858509,-0.005581321439362822,0.0,0.0,-0.013952850830481771,0.9999026542387526
11,-0.09967195077722261,-0.000556498587515053,-0.0007145400637336152,-0.005583243837998644,-0.08548487491765833,0.4751581015306809,0.7135584567495845,-0.005583243837998644,0.0,0.0,-0.013957656359066772,0.9999025871698514
12,-0.09963933261052774,-0.000556498587515053,-0.0007145400637337262,-0.0055850715438546476,0.01418707585956429,0.4683374068115066,0.7142729968133181,-0.0055850715438546476,0.0,0.0,-0.013962225178456057,0.9999025233831876
13,-0.09960842743072539,-0.000556498587515053,-0.0007145400637336152,-0.0055868043696168795,0.11382640847009202,0.46083852558288446,0.7149875368770519,-0.0055868043696168795,0.0,0.0,-0.013966556820455629,0.9999024628885465
14,-0.0995792352378142,-0.000556498587515053,-0.0007145400637336152,-0.005588442137525154,0.2134348359008174,0.45269707372144447,0.7157020769407855,-0.005588442137525154,0.0,0.0,-0.013970650840751357,0.9999024056952187
15,-0.09955175603179528,-0.000556498587515053,-0.0007145400637336152,-0.005589984679418194,0.3130140711386316,0.44394866710381675,0.7164166170045191,-0.005589984679418194,0.0,0.0,-0.013974506819021805,0.9999023518119983
16,-0.09952598981266814,-0.000556498587515053,-0.0007145400637336152,-0.005591431836776869,0.4125658271704269,0.43462892160663136,0.7171311570682527,-0.005591431836776869,0.0,0.0,-0.013978124359046294,0.9999023012471784
17,-0.09950193658043238,-0.000556498587515053,-0.0007145400637336152,-0.005592783460764718,0.512091816983095,0.42477345310651843,0.7178456971319863,-0.005592783460764718,0.0,0.0,-0.013981503088806163,0.9999022540085495
18,-0.09947959633508918,-0.000556498587515053,-0.0007145400637337262,-0.005594039412266018,0.6115937535635274,0.41441787748010805,0.7185602371957199,-0.005594039412266018,0.0,0.0,-0.013984642660579926,0.999902210103396
